IdHogar;IdPersona;IdViaje;Edad;NivelEducativo;Sexo;Barrio;Estrato;CantidadHogares;TotalPersonas;RangoIngresos;TotalVehiculos;Municipio;Aplicacion;ModoPrincipal;Localidad;TipoVehiculo;DesplazamientoOrigen;Coordenadas_origen;DesplazamientoDestino;Cluster
10859;10859-6;10859-6-2;17;SEC-IN;Hombre;SANTA ELENA;2;1;7;$828.117 - $ 1.500.000;0;BOJACA;Uber ;Bicicleta;UPR;No tiene vehículo;BOJACA;4°44?01?N 74°20?32?O;\N;cluster_0
10859;10859-6;10859-6-3;17;SEC-IN;Hombre;SANTA ELENA;2;1;7;$828.117 - $ 1.500.000;0;BOJACA;Uber ;Intermunicipal;\N;No tiene vehículo;\N;;BOJACA;cluster_0
10928;10928-6;10928-6-1;15;MED-IN;Sin Dato;NUEVO MUZU;3;2;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;TransMilenio;TUNJUELITO;Moto;TUNJUELITO;;TEUSAQUILLO;cluster_0
10928;10928-6;10928-6-3;15;MED-IN;Sin Dato;NUEVO MUZU;3;2;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;SITP Zonal;TUNJUELITO;Moto;TUNJUELITO;;\N;cluster_0
10928;10928-6;10928-6-4;15;MED-IN;Sin Dato;NUEVO MUZU;3;2;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;Transporte publico individual;\N;Moto;\N;;TUNJUELITO;cluster_0
10928;10928-6;10928-6-2;15;MED-IN;Sin Dato;NUEVO MUZU;3;2;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;TransMilenio;TEUSAQUILLO;Moto;TEUSAQUILLO;;TUNJUELITO;cluster_0
1094;1094-6;1094-6-1;14;SEC-IN;Sin Dato;SABANA DE TIBABUYES;2;1;7;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;SUBA;No tiene vehículo;SUBA;;SUBA;cluster_0
1094;1094-6;1094-6-2;14;SEC-IN;Sin Dato;SABANA DE TIBABUYES;2;1;7;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;SUBA;No tiene vehículo;SUBA;;SUBA;cluster_0
10940;10940-6;10940-6-1;5;PRE;Sin Dato;SAN RAFAEL SOACHA;0;1;6;$ 1.500.001 - $ 2.000.000;2;SOACHA;Uber ;A pie;UPR;Moto;SOACHA;4°34'45.7'' N 74°13'0.6'' O;BOSA;cluster_0
10940;10940-6;10940-6-2;5;PRE;Sin Dato;SAN RAFAEL SOACHA;0;1;6;$ 1.500.001 - $ 2.000.000;2;SOACHA;Uber ;A pie;BOSA;Moto;BOSA;4°37?01?N 74°11?24?O;SOACHA;cluster_0
10943;10943-6;10943-6-2;5;PRI-IN;Sin Dato;PARQUE CAMPESTRE;3;3;7;$828.117 - $ 1.500.000;0;SOACHA;Uber ;Transporte Escolar;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
10943;10943-6;10943-6-1;5;PRI-IN;Sin Dato;PARQUE CAMPESTRE;3;3;7;$828.117 - $ 1.500.000;0;SOACHA;Uber ;Transporte Escolar;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
1100;1100-6;1100-6-2;5;PRE;Sin Dato;MOLINOS 2;2;1;6;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;RAFAEL URIBE URIBE;No tiene vehículo;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;RAFAEL URIBE URIBE;cluster_0
1100;1100-6;1100-6-1;5;PRE;Sin Dato;MOLINOS 2;2;1;6;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;RAFAEL URIBE URIBE;No tiene vehículo;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;RAFAEL URIBE URIBE;cluster_0
11004;11004-6;11004-6-1;26;MED-COM;Hombre;ALFONSO LÃ“PEZ SECTOR PROGRESO;1;2;6;$ 2.500.001 - $ 3.500.000;1;BOGOTA, D.C;Uber ;SITP Zonal;USME;Carro;USME;;PUENTE ARANDA;cluster_0
11004;11004-6;11004-6-2;26;MED-COM;Hombre;ALFONSO LÃ“PEZ SECTOR PROGRESO;1;2;6;$ 2.500.001 - $ 3.500.000;1;BOGOTA, D.C;Uber ;TransMilenio;PUENTE ARANDA;Carro;PUENTE ARANDA;;USME;cluster_0
11018;11018-6;11018-6-2;16;SEC-IN;Mujer;EDUARDO SANTOS;3;1;7;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;ANTONIO NARINO;No tiene vehículo;ANTONIO NARINO;4°35?30?N 74°06?23?O;LOS MARTIRES;cluster_0
11018;11018-6;11018-6-3;16;SEC-IN;Mujer;EDUARDO SANTOS;3;1;7;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;LOS MARTIRES;No tiene vehículo;LOS MARTIRES;;\N;cluster_0
11018;11018-6;11018-6-1;16;SEC-IN;Mujer;EDUARDO SANTOS;3;1;7;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;LOS MARTIRES;No tiene vehículo;LOS MARTIRES;;ANTONIO NARINO;cluster_0
11018;11018-6;11018-6-4;16;SEC-IN;Mujer;EDUARDO SANTOS;3;1;7;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;\N;No tiene vehículo;\N;;LOS MARTIRES;cluster_0
1103;1103-6;1103-6-1;25;UNI-COM;Mujer;VILLA DEL RIO;3;6;6;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;SITP Zonal;BOSA;No tiene vehículo;BOSA;4°37?01?N 74°11?24?O;\N;cluster_0
1103;1103-6;1103-6-2;25;UNI-COM;Mujer;VILLA DEL RIO;3;6;6;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;SITP Zonal;\N;No tiene vehículo;\N;;BOSA;cluster_0
11060;11060-6;11060-6-1;49;MED-COM;Mujer;MARGARITAS ETAPA 2;1;1;6;$ 1.500.001 - $ 2.000.000;1;BOGOTA, D.C;Uber ;SITP Zonal;KENNEDY;Carro;KENNEDY;;USAQUEN;cluster_0
11060;11060-6;11060-6-2;49;MED-COM;Mujer;MARGARITAS ETAPA 2;1;1;6;$ 1.500.001 - $ 2.000.000;1;BOGOTA, D.C;Uber ;SITP Zonal;USAQUEN;Carro;USAQUEN;;KENNEDY;cluster_0
11080;11080-6;11080-6-2;5;PRE;Sin Dato;TRINIDAD GALÃ?N;3;1;6;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;\N;No tiene vehículo;\N;;PUENTE ARANDA;cluster_0
11080;11080-6;11080-6-1;5;PRE;Sin Dato;TRINIDAD GALÃ?N;3;1;6;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;PUENTE ARANDA;No tiene vehículo;PUENTE ARANDA;;\N;cluster_0
11088;11088-6;11088-6-2;24;MED-COM;Hombre;LA CONCEPCION;2;1;7;$ 0 - $ 828.116;0;FACATATIVA;Uber ;Otro;UPR;No tiene vehículo;FACATATIVA;;FACATATIVA;cluster_0
11088;11088-6;11088-6-1;24;MED-COM;Hombre;LA CONCEPCION;2;1;7;$ 0 - $ 828.116;0;FACATATIVA;Uber ;A pie;UPR;No tiene vehículo;FACATATIVA;;FACATATIVA;cluster_0
11182;11182-6;11182-6-2;20;UNI-IN;Mujer;NARIÃ‘O SUR;3;7;7;$4.900.001 - $ 6.800.000;2;BOGOTA, D.C;Uber ;SITP Zonal;CHAPINERO;Carro y Moto;CHAPINERO;4°38?45?N 74°03?48?O;CHAPINERO;cluster_0
11182;11182-6;11182-6-3;20;UNI-IN;Mujer;NARIÃ‘O SUR;3;7;7;$4.900.001 - $ 6.800.000;2;BOGOTA, D.C;Uber ;SITP Zonal;CHAPINERO;Carro y Moto;CHAPINERO;4°38?45?N 74°03?48?O;SAN CRISTOBAL;cluster_0
11182;11182-6;11182-6-1;20;UNI-IN;Mujer;NARIÃ‘O SUR;3;7;7;$4.900.001 - $ 6.800.000;2;BOGOTA, D.C;Uber ;SITP Zonal;SAN CRISTOBAL;Carro y Moto;SAN CRISTOBAL;4°33?53?N 74°05?00?O;CHAPINERO;cluster_0
1140;1140-6;1140-6-1;12;SEC-IN;Sin Dato;BOSA CARBONEL;2;1;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;BOSA;No tiene vehículo;BOSA;4°37?01?N 74°11?24?O;BOSA;cluster_0
11426;11426-6;11426-6-3;13;SEC-IN;Sin Dato;FLORIDA SEGUNDO SECTOR;2;1;6;$ 0 - $ 828.116;0;SOACHA;Uber ;A pie;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
11426;11426-6;11426-6-4;13;SEC-IN;Sin Dato;FLORIDA SEGUNDO SECTOR;2;1;6;$ 0 - $ 828.116;0;SOACHA;Uber ;A pie;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
11426;11426-6;11426-6-2;13;SEC-IN;Sin Dato;FLORIDA SEGUNDO SECTOR;2;1;6;$ 0 - $ 828.116;0;SOACHA;Uber ;A pie;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
11426;11426-6;11426-6-1;13;SEC-IN;Sin Dato;FLORIDA SEGUNDO SECTOR;2;1;6;$ 0 - $ 828.116;0;SOACHA;Uber ;A pie;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
11434;11434-6;11434-6-1;13;SEC-IN;Sin Dato;SAN MATEO;3;1;8;$ 3.500.001 - $ 4.900.000;1;SOACHA;Uber ;A pie;UPR;Camioneta;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
11434;11434-6;11434-6-2;13;SEC-IN;Sin Dato;SAN MATEO;3;1;8;$ 3.500.001 - $ 4.900.000;1;SOACHA;Uber ;A pie;UPR;Camioneta;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
11485;11485-6;11485-6-1;6;PRE;Sin Dato;SANTA LIBRADA TEJARES;2;3;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;TransMilenio;USME;No tiene vehículo;USME;;CHAPINERO;cluster_0
11485;11485-6;11485-6-2;6;PRE;Sin Dato;SANTA LIBRADA TEJARES;2;3;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;TransMilenio;CHAPINERO;No tiene vehículo;CHAPINERO;4°38?45?N 74°03?48?O;USME;cluster_0
1153;1153-6;1153-6-2;19;TEC-IN;Mujer;SANTA LUCIA;3;2;6;$ 2.000.001 - $ 2.500.000;2;BOGOTA, D.C;Uber ;TransMilenio;SUBA;Carro y Moto;SUBA;;RAFAEL URIBE URIBE;cluster_0
1153;1153-6;1153-6-1;19;TEC-IN;Mujer;SANTA LUCIA;3;2;6;$ 2.000.001 - $ 2.500.000;2;BOGOTA, D.C;Uber ;TransMilenio;RAFAEL URIBE URIBE;Carro y Moto;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;SUBA;cluster_0
11549;11549-6;11549-6-2;6;PRE;Sin Dato;NORMANDÃ?A 2 SECTOR;4;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;SUBA;No tiene vehículo;SUBA;;ENGATIVA;cluster_0
11549;11549-6;11549-6-1;6;PRE;Sin Dato;NORMANDÃ?A 2 SECTOR;4;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;ENGATIVA;No tiene vehículo;ENGATIVA;;SUBA;cluster_0
11549;11549-6;11549-6-3;6;PRE;Sin Dato;NORMANDÃ?A 2 SECTOR;4;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;ENGATIVA;No tiene vehículo;ENGATIVA;;ENGATIVA;cluster_0
11568;11568-6;11568-6-1;5;PRE;Sin Dato;DUCALES SECTOR 2;2;1;6;$828.117 - $ 1.500.000;0;SOACHA;Uber ;A pie;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
11568;11568-6;11568-6-2;5;PRE;Sin Dato;DUCALES SECTOR 2;2;1;6;$828.117 - $ 1.500.000;0;SOACHA;Uber ;A pie;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
11575;11575-6;11575-6-1;9;PRI-IN;Sin Dato;SANTA ANA;0;1;7;$ 2.000.001 - $ 2.500.000;1;SOACHA;Uber ;A pie;UPR;Carro;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
11575;11575-6;11575-6-2;9;PRI-IN;Sin Dato;SANTA ANA;0;1;7;$ 2.000.001 - $ 2.500.000;1;SOACHA;Uber ;A pie;UPR;Carro;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
11665;11665-6;11665-6-2;27;TEC-IN;Sin Dato;SANTA LIBRADA LOS TEJARES;2;1;7;No sabe - No responde;0;BOGOTA, D.C;;TransMilenio;\N;No tiene vehículo;\N;;\N;cluster_0
11665;11665-6;11665-6-1;27;TEC-IN;Sin Dato;SANTA LIBRADA LOS TEJARES;2;1;7;No sabe - No responde;0;BOGOTA, D.C;;TransMilenio;\N;No tiene vehículo;\N;;\N;cluster_0
11665;11665-6;11665-6-3;27;TEC-IN;Sin Dato;SANTA LIBRADA LOS TEJARES;2;1;7;No sabe - No responde;0;BOGOTA, D.C;;A pie;\N;No tiene vehículo;\N;;\N;cluster_0
1174;1174-6;1174-6-1;21;TEC-COM;Mujer;GUSTAVO RESTREPO;2;2;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;TransMilenio;RAFAEL URIBE URIBE;No tiene vehículo;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;PUENTE ARANDA;cluster_0
1174;1174-6;1174-6-3;21;TEC-COM;Mujer;GUSTAVO RESTREPO;2;2;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;TransMilenio;CHAPINERO;No tiene vehículo;CHAPINERO;4°38?45?N 74°03?48?O;RAFAEL URIBE URIBE;cluster_0
1174;1174-6;1174-6-2;21;TEC-COM;Mujer;GUSTAVO RESTREPO;2;2;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;TransMilenio;PUENTE ARANDA;No tiene vehículo;PUENTE ARANDA;;CHAPINERO;cluster_0
11741;11741-6;11741-6-1;7;PRI-IN;Sin Dato;CENTRO;2;1;6;$ 0 - $ 828.116;0;TENJO;Uber ;A pie;UPR;No tiene vehículo;TENJO;;USAQUEN;cluster_0
11741;11741-6;11741-6-2;7;PRI-IN;Sin Dato;CENTRO;2;1;6;$ 0 - $ 828.116;0;TENJO;Uber ;A pie;USAQUEN;No tiene vehículo;USAQUEN;;TENJO;cluster_0
11744;11744-6;11744-6-1;24;SEC-IN;Sin Dato;CENTRO;2;1;6;$ 0 - $ 828.116;0;TENJO;;Moto;\N;No tiene vehículo;\N;;\N;cluster_0
11744;11744-6;11744-6-3;24;SEC-IN;Sin Dato;CENTRO;2;1;6;$ 0 - $ 828.116;0;TENJO;;Moto;\N;No tiene vehículo;\N;;\N;cluster_0
11744;11744-6;11744-6-2;24;SEC-IN;Sin Dato;CENTRO;2;1;6;$ 0 - $ 828.116;0;TENJO;;Moto;\N;No tiene vehículo;\N;;\N;cluster_0
11744;11744-6;11744-6-4;24;SEC-IN;Sin Dato;CENTRO;2;1;6;$ 0 - $ 828.116;0;TENJO;;Moto;\N;No tiene vehículo;\N;;\N;cluster_0
11837;11837-6;11837-6-2;19;MED-COM;Mujer;LLERAS;2;1;7;$ 0 - $ 828.116;0;EL ROSAL;Uber ;A pie;UPR;No tiene vehículo;EL ROSAL;;EL ROSAL;cluster_0
11837;11837-6;11837-6-1;19;MED-COM;Mujer;LLERAS;2;1;7;$ 0 - $ 828.116;0;EL ROSAL;Uber ;A pie;UPR;No tiene vehículo;EL ROSAL;;EL ROSAL;cluster_0
12188;12188-6;12188-6-2;33;PRI-COM;Hombre;USME CENTRO;1;1;8;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;Transporte informal;KENNEDY;No tiene vehículo;KENNEDY;;USME;cluster_0
12188;12188-6;12188-6-1;33;PRI-COM;Hombre;USME CENTRO;1;1;8;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;SITP Zonal;USME;No tiene vehículo;USME;;KENNEDY;cluster_0
12277;12277-6;12277-6-2;30;UNI-COM;Mujer;CENTRO;2;1;8;$ 0 - $ 828.116;3;TENJO;Uber ;SITP Provisional;FONTIBON;No tiene vehículo;FONTIBON;;TENJO;cluster_0
12277;12277-6;12277-6-1;30;UNI-COM;Mujer;CENTRO;2;1;8;$ 0 - $ 828.116;3;TENJO;Uber ;SITP Provisional;UPR;No tiene vehículo;TENJO;;FONTIBON;cluster_0
12279;12279-6;12279-6-3;15;SEC-IN;Sin Dato;SANTA ANA SUR;3;1;7;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;No tiene vehículo;SAN CRISTOBAL;4°33?53?N 74°05?00?O;SAN CRISTOBAL;cluster_0
12279;12279-6;12279-6-2;15;SEC-IN;Sin Dato;SANTA ANA SUR;3;1;7;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;No tiene vehículo;SAN CRISTOBAL;4°33?53?N 74°05?00?O;SAN CRISTOBAL;cluster_0
12279;12279-6;12279-6-1;15;SEC-IN;Sin Dato;SANTA ANA SUR;3;1;7;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;No tiene vehículo;SAN CRISTOBAL;4°33?53?N 74°05?00?O;SAN CRISTOBAL;cluster_0
12402;12402-6;12402-6-1;9;PRI-IN;Sin Dato;CERRO NORTE;1;1;6;No sabe - No responde;0;BOGOTA, D.C;Uber ;A pie;USAQUEN;No tiene vehículo;USAQUEN;;USAQUEN;cluster_0
12402;12402-6;12402-6-2;9;PRI-IN;Sin Dato;CERRO NORTE;1;1;6;No sabe - No responde;0;BOGOTA, D.C;Uber ;A pie;USAQUEN;No tiene vehículo;USAQUEN;;USAQUEN;cluster_0
12480;12480-6;12480-6-1;30;UNI-COM;Mujer;COLSEGUROS;3;1;6;$ 3.500.001 - $ 4.900.000;1;BOGOTA, D.C;Uber ;TransMilenio;LOS MARTIRES;Moto;LOS MARTIRES;;TEUSAQUILLO;cluster_0
12480;12480-6;12480-6-2;30;UNI-COM;Mujer;COLSEGUROS;3;1;6;$ 3.500.001 - $ 4.900.000;1;BOGOTA, D.C;Uber ;TransMilenio;TEUSAQUILLO;Moto;TEUSAQUILLO;;LOS MARTIRES;cluster_0
12512;12512-6;12512-6-2;6;PRI-IN;Sin Dato;FRANSISCO JOSÃ‰ DE CALDAS;3;1;6;$ 1.500.001 - $ 2.000.000;2;BOGOTA, D.C;Uber ;SITP Zonal;TUNJUELITO;Carro y Moto;TUNJUELITO;;KENNEDY;cluster_0
12512;12512-6;12512-6-1;6;PRI-IN;Sin Dato;FRANSISCO JOSÃ‰ DE CALDAS;3;1;6;$ 1.500.001 - $ 2.000.000;2;BOGOTA, D.C;Uber ;SITP Zonal;KENNEDY;Carro y Moto;KENNEDY;;TUNJUELITO;cluster_0
12527;12527-6;12527-6-1;11;SEC-IN;Sin Dato;CENTRO;2;1;6;$4.900.001 - $ 6.800.000;0;TENJO;Uber ;A pie;UPR;No tiene vehículo;TENJO;;TENJO;cluster_0
12527;12527-6;12527-6-2;11;SEC-IN;Sin Dato;CENTRO;2;1;6;$4.900.001 - $ 6.800.000;0;TENJO;Uber ;A pie;UPR;No tiene vehículo;TENJO;;TENJO;cluster_0
12596;12596-6;12596-6-1;10;PRI-IN;Sin Dato;SAN LUIS;1;1;8;No sabe - No responde;0;BOGOTA, D.C;Uber ;Transporte Escolar;CHAPINERO;No tiene vehículo;CHAPINERO;4°38?45?N 74°03?48?O;CHAPINERO;cluster_0
12596;12596-6;12596-6-2;10;PRI-IN;Sin Dato;SAN LUIS;1;1;8;No sabe - No responde;0;BOGOTA, D.C;Uber ;A pie;CHAPINERO;No tiene vehículo;CHAPINERO;4°38?45?N 74°03?48?O;CHAPINERO;cluster_0
12597;12597-6;12597-6-3;11;PRI-IN;Sin Dato;ALTO DE LOS CABOS;1;1;8;No sabe - No responde;1;BOGOTA, D.C;Uber ;A pie;BARRIOS UNIDOS;Moto;BARRIOS UNIDOS;;CHAPINERO;cluster_0
12597;12597-6;12597-6-1;11;PRI-IN;Sin Dato;ALTO DE LOS CABOS;1;1;8;No sabe - No responde;1;BOGOTA, D.C;Uber ;Transporte Escolar;CHAPINERO;Moto;CHAPINERO;4°38?45?N 74°03?48?O;CHAPINERO;cluster_0
12597;12597-6;12597-6-2;11;PRI-IN;Sin Dato;ALTO DE LOS CABOS;1;1;8;No sabe - No responde;1;BOGOTA, D.C;Uber ;Transporte Escolar;CHAPINERO;Moto;CHAPINERO;4°38?45?N 74°03?48?O;BARRIOS UNIDOS;cluster_0
12599;12599-6;12599-6-1;39;Ninguno;Sin Dato;QUINDIO II SECTOR;2;1;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;;SITP Provisional;\N;No tiene vehículo;\N;;\N;cluster_0
12599;12599-6;12599-6-2;39;Ninguno;Sin Dato;QUINDIO II SECTOR;2;1;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;;SITP Provisional;\N;No tiene vehículo;\N;;\N;cluster_0
12639;12639-6;12639-6-1;10;PRI-COM;Sin Dato;MIRADOR DE LA ESTANCIA-SAN ISIDRO;1;9;9;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;CIUDAD BOLIVAR;No tiene vehículo;CIUDAD BOLIVAR;4°32?10?N 74°08?20?O;CIUDAD BOLIVAR;cluster_0
12639;12639-6;12639-6-2;10;PRI-COM;Sin Dato;MIRADOR DE LA ESTANCIA-SAN ISIDRO;1;9;9;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;Alimentador;CIUDAD BOLIVAR;No tiene vehículo;CIUDAD BOLIVAR;4°32?10?N 74°08?20?O;CIUDAD BOLIVAR;cluster_0
12641;12641-6;12641-6-2;17;MED-COM;Hombre;BOLONIA;1;1;8;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;A pie;USME;No tiene vehículo;USME;;USME;cluster_0
12641;12641-6;12641-6-1;17;MED-COM;Hombre;BOLONIA;1;1;8;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;A pie;USME;No tiene vehículo;USME;;USME;cluster_0
1265;1265-6;1265-6-1;13;SEC-IN;Sin Dato;BOHIOS;3;1;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;FONTIBON;No tiene vehículo;FONTIBON;;CANDELARIA;cluster_0
1265;1265-6;1265-6-2;13;SEC-IN;Sin Dato;BOHIOS;3;1;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;CANDELARIA;No tiene vehículo;CANDELARIA;4°35?30?N 74°04?27?O;FONTIBON;cluster_0
12651;12651-6;12651-6-1;10;PRI-COM;Sin Dato;USME PUEBLO;2;1;6;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;SITP Zonal;USME;Moto;USME;;USME;cluster_0
12651;12651-6;12651-6-2;10;PRI-COM;Sin Dato;USME PUEBLO;2;1;6;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;SITP Zonal;USME;Moto;USME;;USME;cluster_0
1266;1266-6;1266-6-1;19;PRI-COM;Hombre;VILLA MARIA 2;2;1;7;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;SUBA;No tiene vehículo;SUBA;;SUBA;cluster_0
12794;12794-6;12794-6-4;17;SEC-COM;Mujer;GALÃ?N;3;5;7;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;SITP Zonal;\N;No tiene vehículo;\N;;PUENTE ARANDA;cluster_0
12794;12794-6;12794-6-1;17;SEC-COM;Mujer;GALÃ?N;3;5;7;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;SITP Zonal;PUENTE ARANDA;No tiene vehículo;PUENTE ARANDA;;KENNEDY;cluster_0
12794;12794-6;12794-6-3;17;SEC-COM;Mujer;GALÃ?N;3;5;7;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;SITP Zonal;PUENTE ARANDA;No tiene vehículo;PUENTE ARANDA;;\N;cluster_0
12794;12794-6;12794-6-2;17;SEC-COM;Mujer;GALÃ?N;3;5;7;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;SITP Zonal;KENNEDY;No tiene vehículo;KENNEDY;;PUENTE ARANDA;cluster_0
12800;12800-6;12800-6-2;8;PRI-IN;Sin Dato;CIUDAD BERNA;3;1;8;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;No tiene vehículo;SAN CRISTOBAL;4°33?53?N 74°05?00?O;ANTONIO NARINO;cluster_0
12800;12800-6;12800-6-1;8;PRI-IN;Sin Dato;CIUDAD BERNA;3;1;8;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;A pie;ANTONIO NARINO;No tiene vehículo;ANTONIO NARINO;4°35?30?N 74°06?23?O;SAN CRISTOBAL;cluster_0
12819;12819-6;12819-6-2;9;PRI-IN;Sin Dato;LA PAZ;2;1;6;$ 0 - $ 828.116;0;FACATATIVA;Uber ;A pie;\N;No tiene vehículo;\N;;FACATATIVA;cluster_0
12819;12819-6;12819-6-1;9;PRI-IN;Sin Dato;LA PAZ;2;1;6;$ 0 - $ 828.116;0;FACATATIVA;Uber ;Transporte publico individual;UPR;No tiene vehículo;FACATATIVA;;\N;cluster_0
12834;12834-6;12834-6-2;11;SEC-IN;Sin Dato;PARQUES DEL TUNAL;2;1;6;$ 0 - $ 828.116;1;BOGOTA, D.C;Uber ;SITP Zonal;RAFAEL URIBE URIBE;Moto;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;CIUDAD BOLIVAR;cluster_0
12834;12834-6;12834-6-1;11;SEC-IN;Sin Dato;PARQUES DEL TUNAL;2;1;6;$ 0 - $ 828.116;1;BOGOTA, D.C;Uber ;SITP Zonal;CIUDAD BOLIVAR;Moto;CIUDAD BOLIVAR;4°32?10?N 74°08?20?O;RAFAEL URIBE URIBE;cluster_0
12886;12886-6;12886-6-2;9;PRI-IN;Sin Dato;ALTOS DEL VIRREY;1;1;6;$ 2.000.001 - $ 2.500.000;1;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;Carro;SAN CRISTOBAL;4°33?53?N 74°05?00?O;SAN CRISTOBAL;cluster_0
12886;12886-6;12886-6-1;9;PRI-IN;Sin Dato;ALTOS DEL VIRREY;1;1;6;$ 2.000.001 - $ 2.500.000;1;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;Carro;SAN CRISTOBAL;4°33?53?N 74°05?00?O;SAN CRISTOBAL;cluster_0
12962;12962-6;12962-6-2;13;SEC-IN;Sin Dato;FISCALA ALTA;1;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;Alimentador;USME;No tiene vehículo;USME;;USME;cluster_0
12962;12962-6;12962-6-1;13;SEC-IN;Sin Dato;FISCALA ALTA;1;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;Alimentador;USME;No tiene vehículo;USME;;USME;cluster_0
